MONTH,DAY,TRANSACTION_ID,TRANSACTION_AMT,QTY,PRICE,ITEM,ITEM_ID,BRAND,BRAND_ID
M1,5,T103,263,1,130,TOOTH PASTES,75,COLGATE-PALMOLIVE,61
M1,5,T103,263,1,27,BISCUITS - CORE & NON CORE,12,BRITANNIA INDS,49
M1,2,T103,10,1,10,PACKAGED TEA,53,HASMUKHRAI & CO,124
M1,2,T103,130,1,130,SQSH CRDLS & SFT DRNK-CONVERTD,70,MONDELEZ INTERNATIONAL,207
M1,7,T103,269,1,130,PACKAGED TEA,53,HINDUSTAN UNILEVER LIMITED,133
M1,7,T103,269,1,139,REFINED EDIBLE OILS-ALL PACKS,58,MARICO INDS,199
M1,9,T1030,5,1,5,BISCUITS - CORE & NON CORE,12,PARLE PRODS,234
M2,17,T1030,723,1,88,CLEANERS - FLOOR,19,RECKITT BENCKISER,267
M2,17,T1030,723,1,225,BUTTER MARGR  (4/94),15,G C M M F,91
M2,17,T1030,723,1,410,PACKAGED TEA,53,HASMUKHRAI & CO,124
M3,8,T1030,123.5,10,1,SHAMPOO - BY SEGMENTS,64,HINDUSTAN UNILEVER LIMITED,133
M3,8,T1030,123.5,3,9.5,CLEANERS - UTENSIL,22,HINDUSTAN UNILEVER LIMITED,133
M3,8,T1030,123.5,2,19,BISCUITS - CORE & NON CORE,12,PARLE PRODS,234
M3,8,T1030,123.5,1,47,TOOTH PASTES,75,COLGATE-PALMOLIVE,61
M1,9,T1031,40,1,30,BISCUITS - CORE & NON CORE,12,BRITANNIA INDS,49
M1,9,T1031,40,1,10,BISCUITS - CORE & NON CORE,12,BRITANNIA INDS,49
M1,24,T1031,110,1,110,REFINED EDIBLE OILS-ALL PACKS,58,PATANJALI AYURVED LTD,236
M2,17,T1031,145,1,25,BISCUITS - CORE & NON CORE,12,LOTTE INDIA CORPORATION LTD,183
M2,17,T1031,145,2,30,BISCUITS - CORE & NON CORE,12,PARLE PRODS,234
M2,17,T1031,145,3,20,BISCUITS - CORE & NON CORE,12,BRITANNIA INDS,49
M2,30,T1031,35,1,35,KETCHUPS/SAUCES,42,DR OETKER INDIA PVT LTD,76
M3,10,T1031,266,1,266,HOME INSECTICIDES CTG  (8/93),40,GODREJ CONSUMER PRODS,110
M3,8,T1031,82,1,82,SHAVING PREPARATIONS,65,PROCTER & GAMBLE,253
M1,24,T1032,30,2,15,BREAKFAST CEREALS,14,PEPSICO INDIA,241
M3,10,T1032,182,1,182,HOME INSECTICIDES CTG  (8/93),40,GODREJ CONSUMER PRODS,110
M3,8,T1032,55,6,5,CHOCOLATE,17,MONDELEZ INTERNATIONAL,207
M3,8,T1032,55,5,5,SALTY SNACKS (2/97),61,BALAJI WAFERS P L,38
M3,8,T1033,242,2,10,SALTY SNACKS (2/97),61,BALAJI WAFERS P L,38
M3,8,T1033,242,1,43,VERMICELLI & NOODLE,79,NESTLE INDIA,221
M3,8,T1033,242,2,9.5,BISCUITS - CORE & NON CORE,12,BRITANNIA INDS,49
M3,8,T1033,242,1,19,TOILET SOAPS (04/00),73,GODREJ CONSUMER PRODS,110
M3,8,T1033,242,1,47,TOOTH PASTES,75,COLGATE-PALMOLIVE,61
M3,8,T1033,242,1,94,TOOTH PASTES,75,HINDUSTAN UNILEVER LIMITED,133
M1,9,T1034,10,2,5,CONFECTIONERY - LOLLIPOP/FMR,28,PERFETTI VAN MELLE,242
M1,24,T1034,52,1,10,BISCUITS - CORE & NON CORE,12,I T C,136
M1,24,T1034,52,2,10,BISCUITS - CORE & NON CORE,12,BRITANNIA INDS,49
M1,24,T1034,52,1,10,BISCUITS - CORE & NON CORE,12,BRITANNIA INDS,49
M1,24,T1034,52,1,12,VERMICELLI & NOODLE,79,NESTLE INDIA,221
M3,10,T1034,24,2,12,BATTERIES,10,PANASONIC BATTERY IND,228
M1,9,T1035,128,1,128,PACKAGED TEA,53,HINDUSTAN UNILEVER LIMITED,133
M2,18,T1035,30,1,30,CLEANERS - UTENSIL,22,HINDUSTAN UNILEVER LIMITED,133
M3,10,T1035,335,1,325,REFINED EDIBLE OILS-ALL PACKS,58,MARICO INDS,199
M3,10,T1035,335,1,10,WASHING POWDERS/LIQUIDS,80,JYOTHY LABORATORIES,152
M3,8,T1035,157,12,4.75,DETERGENT CAKES/BARS,31,HINDUSTAN UNILEVER LIMITED,133
M3,8,T1035,157,1,100,TOILET SOAPS (04/00),73,HINDUSTAN UNILEVER LIMITED,133
M3,6,T1035,166,3,12,VERMICELLI & NOODLE,79,NESTLE INDIA,221
M3,6,T1035,166,1,10,BISCUITS - CORE & NON CORE,12,PARLE PRODS,234
M3,6,T1035,166,1,10,BISCUITS - CORE & NON CORE,12,BRITANNIA INDS,49
M3,6,T1035,166,1,110,PACKAGED TEA,53,HASMUKHRAI & CO,124
M1,9,T1036,20,2,5,CHOCOLATE,17,KAYEMPEE FOODS PVT LTD,165
M1,9,T1036,20,1,5,BISCUITS - CORE & NON CORE,12,PARLE PRODS,234
M1,9,T1036,20,1,5,BISCUITS - CORE & NON CORE,12,PARLE PRODS,234
M2,14,T1036,50,1,50,SALTY SNACKS (2/97),61,NATIONAL PRODUCT,217
M3,10,T1036,169,1,49,TOOTH PASTES,75,COLGATE-PALMOLIVE,61
M3,10,T1036,169,4,30,SALTY SNACKS (2/97),61,BALAJI WAFERS P L,38
M3,9,T1036,108,2,11.5,VERMICELLI & NOODLE,79,NESTLE INDIA,221
M3,9,T1036,108,1,38,BISCUITS - CORE & NON CORE,12,BRITANNIA INDS,49
M3,9,T1036,108,1,47,TOOTH PASTES,75,COLGATE-PALMOLIVE,61
M3,1,T1036,805,1,309,BREAKFAST CEREALS,14,KELLOGG'S INDIA,166
M3,1,T1036,805,1,20,BISCUITS - CORE & NON CORE,12,BRITANNIA INDS,49
M3,1,T1036,805,1,40,BISCUITS - CORE & NON CORE,12,BRITANNIA INDS,49
M3,1,T1036,805,1,60,SALTY SNACKS (2/97),61,HALDIRAM,120
M3,1,T1036,805,1,55,SALTY SNACKS (2/97),61,HALDIRAM,120
M3,1,T1036,805,1,25,SALTY SNACKS (2/97),61,HALDIRAM,120
M3,1,T1036,805,1,38,LIQUID TOILET SOAPS  (8/93),43,RECKITT BENCKISER,267
M3,1,T1036,805,1,90,CLEANERS - FLOOR,19,RECKITT BENCKISER,267
M3,1,T1036,805,1,168,CLEANERS - TOILET,21,RECKITT BENCKISER,267
M3,6,T1036,265,5,10,BISCUITS - CORE & NON CORE,12,PARLE PRODS,234
M3,6,T1036,265,1,40,SALTY SNACKS (2/97),61,HALDIRAM,120
M3,6,T1036,265,3,25,BISCUITS - CORE & NON CORE,12,I T C,136
M3,6,T1036,265,4,25,BISCUITS - CORE & NON CORE,12,BRITANNIA INDS,49
M2,18,T1037,125,1,125,SQSH CRDLS & SFT DRNK-CONVERTD,70,MAPRO,196
M2,14,T1037,83,1,23,PACKAGED PURE GHEE,51,WARANA MILK & MILK PROD LTD,345
M2,14,T1037,83,1,20,BISCUITS - CORE & NON CORE,12,BRITANNIA INDS,49
M2,14,T1037,83,4,10,PACKAGED TEA,53,HASMUKHRAI & CO,124
M3,10,T1037,265,1,217,PACKAGED PURE GHEE,51,G C M M F,91
M3,10,T1037,265,4,12,VERMICELLI & NOODLE,79,NESTLE INDIA,221
M3,9,T1037,60,1,33,CLEANERS - UTENSIL,22,PITAMBARI PRODS,245
M3,9,T1037,60,1,27,BISCUITS - CORE & NON CORE,12,BRITANNIA INDS,49
M3,1,T1037,118,1,46,BUTTER MARGR  (4/94),15,G C M M F,91
M3,1,T1037,118,1,10,BISCUITS - CORE & NON CORE,12,BRITANNIA INDS,49
M3,1,T1037,118,1,62,JAMS/JELLY/MARMALADES-CTG,41,HINDUSTAN UNILEVER LIMITED,133
M3,6,T1037,20,1,20,ALL IODISED SALT,4,TATA CHEM,316
M1,9,T1038,58,1,58,READY TO EAT,57,M T R FOOD PRODS,188
M1,5,T1038,34,1,34,SPICES (03/04),69,S NARENDRA KUMAR,281
M3,10,T1038,235,1,235,PACKAGED ATTA (1/95),50,CARGILL FOODS,53
M3,9,T1038,74.5,2,9.5,BISCUITS - CORE & NON CORE,12,PARLE PRODS,234
M3,9,T1038,74.5,3,9.5,CLEANERS - UTENSIL,22,HINDUSTAN UNILEVER LIMITED,133
M3,9,T1038,74.5,1,27,BISCUITS - CORE & NON CORE,12,BRITANNIA INDS,49
M3,1,T1038,240,1,190,SKIN CREAMS,67,HIMALAYA DRUG,132
M3,1,T1038,240,5,10,VERMICELLI & NOODLE,79,I T C,136
M1,9,T1039,196,1,5,CONFECTIONERY - LOLLIPOP/FMR,28,PERFETTI VAN MELLE,242
M1,9,T1039,196,1,12,VERMICELLI & NOODLE,79,NESTLE INDIA,221
M1,9,T1039,196,1,10,BISCUITS - CORE & NON CORE,12,BRITANNIA INDS,49
M1,9,T1039,196,1,5,DETERGENT CAKES/BARS,31,SHIVANI DETERGENT PVT LTD,297
M1,9,T1039,196,1,10,CHOCOLATE,17,MONDELEZ INTERNATIONAL,207
M1,9,T1039,196,1,5,BISCUITS - CORE & NON CORE,12,PARLE PRODS,234
M1,9,T1039,196,1,99,PRICKLY HEAT POWDER,56,RECKITT BENCKISER,267
M1,9,T1039,196,1,10,CHOCOLATE,17,MARS INTERNATIONAL INDIA P LTD,200
M1,9,T1039,196,2,5,CONFECTIONERY - TOFFEE/HBC,29,PERFETTI VAN MELLE,242
M1,9,T1039,196,1,20,COCONUT OIL PKTYP (08/02),23,MARICO INDS,199
M1,9,T1039,196,1,10,BISCUITS - CORE & NON CORE,12,PARLE PRODS,234
M2,18,T1039,1110,1,210,PACKAGED PURE GHEE,51,BHOLE BABA MILK FOOD IND LTD,44
M2,18,T1039,1110,30,30,VERMICELLI & NOODLE,79,HATHI CHHAP SEV,125
M1,5,T1039,46,1,46,BUTTER MARGR  (4/94),15,G C M M F,91
M3,10,T1039,370,1000,0.23,"FRAGRANCE-PERFUM,DEO & COLOGNE",34,VINI COSMETICS PVT LTD,341
M3,10,T1039,370,1,140,COFFEE,24,NESTLE INDIA,221
M3,9,T1039,148.5,6,9.5,DETERGENT CAKES/BARS,31,HINDUSTAN UNILEVER LIMITED,133
M3,9,T1039,148.5,2,4.75,CLEANERS - UTENSIL,22,HINDUSTAN UNILEVER LIMITED,133
M3,9,T1039,148.5,1,47,TOOTH PASTES,75,COLGATE-PALMOLIVE,61
M3,9,T1039,148.5,1,35,CLEANERS - FLOOR,19,RECKITT BENCKISER,267
M3,1,T1039,295,1,72,SALTY SNACKS (2/97),61,CHHEDA SPECIALITIES FOODS PVT,58
M3,1,T1039,295,1,105,COCONUT OIL PKTYP (08/02),23,MARICO INDS,199
M3,1,T1039,295,1,118,CHEESE        (4/94),16,G C M M F,91
M1,4,T104,50,1,30,CHOCOLATE,17,MONDELEZ INTERNATIONAL,207
M1,4,T104,50,1,20,CHOCOLATE,17,MONDELEZ INTERNATIONAL,207
M1,6,T104,57,6,9.5,WASHING POWDERS/LIQUIDS,80,HINDUSTAN UNILEVER LIMITED,133
M1,2,T104,140,1,90,SKIN CREAMS,67,PATANJALI AYURVED LTD,236
M1,2,T104,140,2,10,WASHING POWDERS/LIQUIDS,80,HINDUSTAN UNILEVER LIMITED,133
M1,2,T104,140,1,10,CLEANERS - UTENSIL,22,HINDUSTAN UNILEVER LIMITED,133
M1,2,T104,140,2,10,WASHING POWDERS/LIQUIDS,80,HINDUSTAN UNILEVER LIMITED,133
M1,2,T104,22,1,22,PACKAGED ATTA (1/95),50,SHRI BHAGAWATI FOODS,300
M1,9,T1040,20,1,10,PACKAGED TEA,53,GUJ TEA PROCESSORS,115
M1,9,T1040,20,1,10,SALTY SNACKS (2/97),61,PEPSICO INDIA,241
M2,18,T1040,20,2,10,SALTY SNACKS (2/97),61,GUILTFREE INDUSTRIES,114
M1,5,T1040,86,1,86,VERMICELLI & NOODLE,79,NESTLE INDIA,221
M3,9,T1040,128,1,90,REFINED EDIBLE OILS-ALL PACKS,58,LIBERTY OIL MILLS,179
M3,9,T1040,128,4,9.5,DETERGENT CAKES/BARS,31,HINDUSTAN UNILEVER LIMITED,133
M3,1,T1040,1042,1,210,PACKAGED TEA,53,HASMUKHRAI & CO,124
M3,1,T1040,1042,1,235,WASHING POWDERS/LIQUIDS,80,HINDUSTAN UNILEVER LIMITED,133
M3,1,T1040,1042,1,62,SPICES (03/04),69,S NARENDRA KUMAR,281
M3,1,T1040,1042,1,20,ALL IODISED SALT,4,TATA CHEM,316
M3,1,T1040,1042,1,85,CLEANERS - GLASS,20,RECKITT BENCKISER,267
M3,1,T1040,1042,1,91,CLEANERS - FLOOR,19,RECKITT BENCKISER,267
M3,1,T1040,1042,1,27,SPICES (03/04),69,S NARENDRA KUMAR,281
M3,1,T1040,1042,1,92,TOOTH PASTES,75,COLGATE-PALMOLIVE,61
M3,1,T1040,1042,4,55,ALL AIR FRESHNERS(01/03),3,GODREJ CONSUMER PRODS,110
M1,9,T1041,198,22,9,DIAPERS       (8/93),32,UNICHARM INDIA PVT LTD,324
M1,24,T1041,85,1,85,SHAMPOO - BY SEGMENTS,64,HINDUSTAN UNILEVER LIMITED,133
M2,18,T1041,168,2,10,SALTY SNACKS (2/97),61,PEPSICO INDIA,241
M2,18,T1041,168,5,10,DETERGENT CAKES/BARS,31,HINDUSTAN UNILEVER LIMITED,133
M2,18,T1041,168,1,98,REFINED EDIBLE OILS-ALL PACKS,58,LIBERTY OIL MILLS,179
M3,9,T1041,516,1,175,WASHING POWDERS/LIQUIDS,80,HINDUSTAN UNILEVER LIMITED,133
M3,9,T1041,516,1,185,PRE-POST WASH PRODUCTS,55,RECKITT BENCKISER,267
M3,9,T1041,516,1,56,PRE-POST WASH PRODUCTS,55,HINDUSTAN UNILEVER LIMITED,133
M3,9,T1041,516,1,100,TOILET SOAPS (04/00),73,HINDUSTAN UNILEVER LIMITED,133
M3,1,T1041,46,1,46,BUTTER MARGR  (4/94),15,G C M M F,91
M1,9,T1042,20,2,10,PACKAGED TEA,53,GUJ TEA PROCESSORS,115
M1,24,T1042,5,1,5,DETERGENT CAKES/BARS,31,SHIVANI DETERGENT PVT LTD,297
M3,9,T1042,165,11,5,CHOCOLATE,17,MONDELEZ INTERNATIONAL,207
M3,9,T1042,165,1,110,PACKAGED TEA,53,HASMUKHRAI & CO,124
M3,1,T1042,161,1,101,KETCHUPS/SAUCES,42,NESTLE INDIA,221
M3,1,T1042,161,5,12,VERMICELLI & NOODLE,79,NESTLE INDIA,221
M3,7,T1042,245,1,245,PACKAGED ATTA (1/95),50,I T C,136
M2,18,T1043,36,1,36,CLEANERS - TOILET,21,RECKITT BENCKISER,267
M1,5,T1043,20,1,20,CHOCOLATE,17,MONDELEZ INTERNATIONAL,207
M3,9,T1043,161,1,106,PACKAGED TEA,53,HASMUKHRAI & CO,124
M3,9,T1043,161,11,5,BISCUITS - CORE & NON CORE,12,BRITANNIA INDS,49
M1,9,T1044,45,1,15,BISCUITS - CORE & NON CORE,12,BRITANNIA INDS,49
M1,9,T1044,45,1,10,BISCUITS - CORE & NON CORE,12,BRITANNIA INDS,49
M1,9,T1044,45,1,10,BISCUITS - CORE & NON CORE,12,MONDELEZ INTERNATIONAL,207
M1,9,T1044,45,1,10,BISCUITS - CORE & NON CORE,12,MONDELEZ INTERNATIONAL,207
M3,9,T1044,157,1,10,SPICES (03/04),69,CAPITAL FOODS,52
M3,9,T1044,157,1,10,SALTY SNACKS (2/97),61,HALDIRAM,120
M3,9,T1044,157,1,114,SKIN CREAMS,67,VICCO LABS,339
M3,9,T1044,157,2,11.5,VERMICELLI & NOODLE,79,NESTLE INDIA,221
M3,1,T1044,320,2,160,TOOTH PASTES,75,COLGATE-PALMOLIVE,61
M1,24,T1045,72,2,20,CHOCOLATE,17,MONDELEZ INTERNATIONAL,207
M1,24,T1045,72,2,16,DETERGENT CAKES/BARS,31,PATANJALI AYURVED LTD,236
M2,14,T1045,130,1,25,BISCUITS - CORE & NON CORE,12,BRITANNIA INDS,49
M2,14,T1045,130,1,80,READY TO EAT,57,GITS FOOD PRODS,105
M2,14,T1045,130,1,25,BISCUITS - CORE & NON CORE,12,BRITANNIA INDS,49
M3,1,T1045,80,4,20,CLEANERS - UTENSIL,22,HINDUSTAN UNILEVER LIMITED,133
M1,24,T1046,199,1,90,SKIN CREAMS,67,PATANJALI AYURVED LTD,236
M1,24,T1046,199,2,10,VERMICELLI & NOODLE,79,I T C,136
M1,24,T1046,199,1,89,ANTISEPTIC LIQUIDS (4/97),7,RECKITT BENCKISER,267
M2,18,T1046,163,1,10,SALTY SNACKS (2/97),61,GUILTFREE INDUSTRIES,114
M2,18,T1046,163,1,20,BISCUITS - CORE & NON CORE,12,BRITANNIA INDS,49
M2,18,T1046,163,2,30,BISCUITS - CORE & NON CORE,12,PARLE PRODS,234
M2,18,T1046,163,1,28,BISCUITS - CORE & NON CORE,12,BRITANNIA INDS,49
M2,18,T1046,163,4,10,BREAKFAST CEREALS,14,KELLOGG'S INDIA,166
M2,18,T1046,163,1,5,BISCUITS - CORE & NON CORE,12,BRITANNIA INDS,49
M2,14,T1046,185,3,10,SCOURING PADS/SCRUBS,63,3M INDIA LTD,1
M2,14,T1046,185,1,155,CLEANERS - UTENSIL,22,HINDUSTAN UNILEVER LIMITED,133
M3,9,T1046,421,1,421,HAIR OILS PKTP(8/02),38,HINDUSTAN UNILEVER LIMITED,133
M3,1,T1046,59,1,59,KETCHUPS/SAUCES,42,NESTLE INDIA,221
M2,18,T1047,28,1,28,SPICES (03/04),69,S NARENDRA KUMAR,281
M3,9,T1047,177,1,105,PACKAGED TEA,53,TATA GLOBAL BEVERAGES LTD,317
M3,9,T1047,177,1,72,TOILET SOAPS (04/00),73,GODREJ CONSUMER PRODS,110
M3,1,T1047,268,1,180,WASHING POWDERS/LIQUIDS,80,HINDUSTAN UNILEVER LIMITED,133
M3,1,T1047,268,2,44,CLEANERS - UTENSIL,22,HINDUSTAN UNILEVER LIMITED,133
M1,9,T1048,70.8,1,10,PACKAGED TEA,53,HASMUKHRAI & CO,124
M1,9,T1048,70.8,1,10,SALTY SNACKS (2/97),61,PEPSICO INDIA,241
M1,9,T1048,70.8,2,4.9,BISCUITS - CORE & NON CORE,12,BRITANNIA INDS,49
M1,9,T1048,70.8,3,12,VERMICELLI & NOODLE,79,NESTLE INDIA,221
M1,9,T1048,70.8,1,5,CHOCOLATE,17,KAYEMPEE FOODS PVT LTD,165
M2,18,T1048,10,1,10,CHOCOLATE,17,MONDELEZ INTERNATIONAL,207
M1,5,T1048,180,1,147,SPICES (03/04),69,LALJI GODU,177
M1,5,T1048,180,1,33,SPICES (03/04),69,K C J & CO,154
M2,14,T1048,290,1,140,PACKAGED TEA,53,HINDUSTAN UNILEVER LIMITED,133
M2,14,T1048,290,1,150,PACKAGED TEA,53,WEIKFIELD PRODS,348
M3,9,T1048,188.5,1,39,BISCUITS - CORE & NON CORE,12,BRITANNIA INDS,49
M3,9,T1048,188.5,1,90,TOILET SOAPS (04/00),73,GODREJ CONSUMER PRODS,110
M3,9,T1048,188.5,1,48,TOOTH PASTES,75,DABUR,66
M3,9,T1048,188.5,1,11.5,SOAP CAKES/BARS,68,HINDUSTAN UNILEVER LIMITED,133
M3,2,T1048,168,2,40,READY TO EAT,57,M T R FOOD PRODS,188
M3,2,T1048,168,2,44,VERMICELLI & NOODLE,79,NESTLE INDIA,221
M2,18,T1049,98,1,98,REFINED EDIBLE OILS-ALL PACKS,58,CARGILL FOODS,53
M3,9,T1049,189,2,9.5,BISCUITS - CORE & NON CORE,12,BRITANNIA INDS,49
M3,9,T1049,189,2,9.5,BISCUITS - CORE & NON CORE,12,BRITANNIA INDS,49
M3,9,T1049,189,2,9.5,BISCUITS - CORE & NON CORE,12,BRITANNIA INDS,49
M3,9,T1049,189,2,9.5,BISCUITS - CORE & NON CORE,12,BRITANNIA INDS,49
M3,9,T1049,189,1,113,SKIN CREAMS,67,HIMALAYA DRUG,132
M3,2,T1049,320,2,30,SCOURING PADS/SCRUBS,63,3M INDIA LTD,1
M3,2,T1049,320,1,260,HOME INSECTICIDES CTG  (8/93),40,GODREJ CONSUMER PRODS,110
M1,9,T105,100,1,100,CHOCOLATE,17,MONDELEZ INTERNATIONAL,207
M1,2,T105,125,1,125,HAIR OILS PKTP(8/02),38,MARICO INDS,199
M1,9,T1050,528,1,30,BEVERAGES,11,GLAXO SMITHKLINE,106
M1,9,T1050,528,1,28,BEVERAGES,11,MONDELEZ INTERNATIONAL,207
M1,9,T1050,528,2,235,PACKAGED PURE GHEE,51,SCHREIBER DYNAMIX DAIRIES LTD,292
M1,24,T1050,63,1,63,GLUCOSE POWDER & TABLET,35,HEINZ,126
M2,19,T1050,214,1,53,WASHING POWDERS/LIQUIDS,80,PROCTER & GAMBLE,253
M2,19,T1050,214,1,120,TOILET SOAPS (04/00),73,RECKITT BENCKISER,267
M2,19,T1050,214,1,41,TOILET SOAPS (04/00),73,HINDUSTAN UNILEVER LIMITED,133
M2,14,T1050,60,2,10,BISCUITS - CORE & NON CORE,12,PARLE PRODS,234
M2,14,T1050,60,2,20,BISCUITS - CORE & NON CORE,12,BRITANNIA INDS,49
M3,9,T1050,77,2,10,SALTY SNACKS (2/97),61,BALAJI WAFERS P L,38
M3,9,T1050,77,6,9.5,CLEANERS - UTENSIL,22,PATANJALI AYURVED LTD,236
M3,2,T1050,291,1,75,WASHING POWDERS/LIQUIDS,80,HINDUSTAN UNILEVER LIMITED,133
M3,2,T1050,291,1,140,NON-REFINED OILS   (9/93),47,RUCHI SOYA INDS,277
M3,2,T1050,291,1,38,SPICES (03/04),69,S NARENDRA KUMAR,281
M3,2,T1050,291,1,38,SPICES (03/04),69,S NARENDRA KUMAR,281
M1,24,T1051,50,2,10,BISCUITS - CORE & NON CORE,12,PARLE PRODS,234
M1,24,T1051,50,1,10,BISCUITS - CORE & NON CORE,12,PARLE PRODS,234
M1,24,T1051,50,1,20,BISCUITS - CORE & NON CORE,12,BRITANNIA INDS,49
M2,19,T1051,46,1,46,BUTTER MARGR  (4/94),15,G C M M F,91
M3,10,T1051,89,1,50,WASHING POWDERS/LIQUIDS,80,HINDUSTAN UNILEVER LIMITED,133
M3,10,T1051,89,1,39,BISCUITS - CORE & NON CORE,12,BRITANNIA INDS,49
M1,9,T1052,30,1,5,CONFECTIONERY - LOLLIPOP/FMR,28,PERFETTI VAN MELLE,242
M1,9,T1052,30,1,5,CHOCOLATE,17,MONDELEZ INTERNATIONAL,207
M1,9,T1052,30,2,10,BISCUITS - CORE & NON CORE,12,PARLE PRODS,234
M2,19,T1052,140,1,140,SQSH CRDLS & SFT DRNK-CONVERTD,70,MAPRO,196
M3,12,T1052,174,1,174,PACKAGED TEA,53,ORGANIC INDIA PVT LTD,227
M3,10,T1052,260,1,140,TOOTH PASTES,75,HINDUSTAN UNILEVER LIMITED,133
M3,10,T1052,260,1,120,TALCUM POWDERS,72,GODREJ CONSUMER PRODS,110
M3,2,T1052,73,1,45,TOOTH BRUSH   (7/93),74,PROCTER & GAMBLE,253
M3,2,T1052,73,1,28,TOOTH BRUSH   (7/93),74,PROCTER & GAMBLE,253
M1,9,T1053,18,1,18,ALL IODISED SALT,4,TATA CHEM,316
M2,19,T1053,79,1,20,BISCUITS - CORE & NON CORE,12,BRITANNIA INDS,49
M2,19,T1053,79,2,10,BISCUITS - CORE & NON CORE,12,BRITANNIA INDS,49
M2,19,T1053,79,1,39,WASHING POWDERS/LIQUIDS,80,HINDUSTAN UNILEVER LIMITED,133
M3,12,T1053,200,1,200,PACKAGED TEA,53,TATA GLOBAL BEVERAGES LTD,317
M3,10,T1053,86,1,10,BISCUITS - CORE & NON CORE,12,PARLE PRODS,234
M3,10,T1053,86,1,20,BISCUITS - CORE & NON CORE,12,BRITANNIA INDS,49
M3,10,T1053,86,1,29,BISCUITS - CORE & NON CORE,12,PARLE PRODS,234
M3,10,T1053,86,1,27,BISCUITS - CORE & NON CORE,12,BRITANNIA INDS,49
M3,2,T1053,720,12,10,BISCUITS - CORE & NON CORE,12,MONDELEZ INTERNATIONAL,207
M3,2,T1053,720,10,10,BISCUITS - CORE & NON CORE,12,BRITANNIA INDS,49
M3,2,T1053,720,1,500,REFINED EDIBLE OILS-ALL PACKS,58,CARGILL FOODS,53
M1,9,T1054,38,2,10,BISCUITS - CORE & NON CORE,12,BRITANNIA INDS,49
M1,9,T1054,38,1,18,ALL IODISED SALT,4,TATA CHEM,316
M2,19,T1054,49,1,49,WASHING POWDERS/LIQUIDS,80,GODREJ CONSUMER PRODS,110
M2,14,T1054,34,1,34,SALTY SNACKS (2/97),61,HALDIRAM,120
M3,10,T1054,132,2,16,DETERGENT CAKES/BARS,31,HINDUSTAN UNILEVER LIMITED,133
M3,10,T1054,132,4,9.5,BISCUITS - CORE & NON CORE,12,BRITANNIA INDS,49
M3,10,T1054,132,1,62,TOILET SOAPS (04/00),73,GODREJ CONSUMER PRODS,110
M3,2,T1054,65,1,30,BISCUITS - CORE & NON CORE,12,PARLE PRODS,234
M3,2,T1054,65,1,35,SALTY SNACKS (2/97),61,PEPSICO INDIA,241
M1,9,T1055,19.8,1,19.8,BISCUITS - CORE & NON CORE,12,BRITANNIA INDS,49
M2,19,T1055,50,1,50,READY TO EAT,57,UNITED TRADING CORPORATION,328
M3,10,T1055,19,2,9.5,DETERGENT CAKES/BARS,31,HINDUSTAN UNILEVER LIMITED,133
M3,2,T1055,46,1,46,BUTTER MARGR  (4/94),15,G C M M F,91
M1,9,T1056,20,2,10,BISCUITS - CORE & NON CORE,12,BRITANNIA INDS,49
M1,24,T1056,30,1,30,BISCUITS - CORE & NON CORE,12,I T C,136
M2,19,T1056,334,1,10,BISCUITS - CORE & NON CORE,12,PARLE PRODS,234
M2,19,T1056,334,1,180,SQSH CRDLS & SFT DRNK-CONVERTD,70,MAPRO,196
M2,19,T1056,334,1,144,SQSH CRDLS & SFT DRNK-CONVERTD,70,MAPRO,196
M2,14,T1056,275.4,4,22.6,PACKAGED PURE GHEE,51,WARANA MILK & MILK PROD LTD,345
M2,14,T1056,275.4,1,139,REFINED EDIBLE OILS-ALL PACKS,58,MARICO INDS,199
M2,14,T1056,275.4,1,46,BUTTER MARGR  (4/94),15,G C M M F,91
M3,12,T1056,98,1,98,TOOTH PASTES,75,HINDUSTAN UNILEVER LIMITED,133
M3,10,T1056,28.5,3,9.5,TOILET SOAPS (04/00),73,HINDUSTAN UNILEVER LIMITED,133
M3,2,T1056,770,1,44,VERMICELLI & NOODLE,79,NESTLE INDIA,221
M3,2,T1056,770,3,13,VERMICELLI & NOODLE,79,HINDUSTAN UNILEVER LIMITED,133
M3,2,T1056,770,1,108,PACKAGED TEA,53,TATA GLOBAL BEVERAGES LTD,317
M3,2,T1056,770,1,40,BISCUITS - CORE & NON CORE,12,BRITANNIA INDS,49
M3,2,T1056,770,1,10,BISCUITS - CORE & NON CORE,12,SURYA FOOD & AGRO,311
M3,2,T1056,770,1,10,BISCUITS - CORE & NON CORE,12,I T C,136
M3,2,T1056,770,2,10,BISCUITS - CORE & NON CORE,12,BRITANNIA INDS,49
M3,2,T1056,770,3,10,BISCUITS - CORE & NON CORE,12,MONDELEZ INTERNATIONAL,207
M3,2,T1056,770,2,20,BISCUITS - CORE & NON CORE,12,BRITANNIA INDS,49
M3,2,T1056,770,5,20,SALTY SNACKS (2/97),61,I T C,136
M3,2,T1056,770,1,65,SALTY SNACKS (2/97),61,HALDIRAM,120
M3,2,T1056,770,1,80,SALTY SNACKS (2/97),61,HALDIRAM,120
M3,2,T1056,770,4,46,BUTTER MARGR  (4/94),15,G C M M F,91
M1,9,T1057,10,1,10,TOILET SOAPS (04/00),73,GODREJ CONSUMER PRODS,110
